Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRH23,OUT018,842.2509434554973
DRJ37,OUT013,2490.526886705202
DRJ24,OUT027,5329.314724444447
FDY16,OUT035,3387.2047231707297
FDQ27,OUT045,1879.0540499999997
FDZ33,OUT045,2490.526886705202
FDF29,OUT045,1827.8328454545453
FDA08,OUT049,2611.459542342341
FDG31,OUT046,1103.1862133333332
FDE34,OUT019,482.6995426229506
NCR30,OUT027,1378.2631852760735
FDV33,OUT035,4129.650553043479
DRZ24,OUT018,1752.2524399999995
NCL54,OUT035,2851.631695876289
FDR12,OUT049,3104.189829906542
NCC54,OUT046,3735.2457029411758
DRN59,OUT013,798.2176035398229
FDX50,OUT019,281.48208181818205
FDV31,OUT027,5329.314724444447
NCA29,OUT027,4117.317712631579
FDW60,OUT049,2851.631695876289
FDX08,OUT017,3387.2047231707297
DRD49,OUT013,3735.2457029411758
FDD33,OUT046,3735.2457029411758
FDW35,OUT013,507.0464036697249
FDJ36,OUT017,1784.4287381818174
FDV51,OUT035,2894.220710714286
FDW36,OUT046,1548.6861522123897
FDH35,OUT046,2453.7477006993004
NCS30,OUT027,3242.0620715328487
FDN49,OUT017,677.1027476190477
FDL08,OUT018,3327.952582926828
FDI09,OUT013,3735.2457029411758
FDP19,OUT018,1752.2524399999995
FDU21,OUT010,92.67548155339806
NCP41,OUT045,1661.6931960784311
FDY10,OUT013,1922.1493817142864
FDP12,OUT018,507.0464036697249
NCN26,OUT049,1922.1493817142864
FDK44,OUT013,2568.332833644859
FDC28,OUT049,1879.0540499999997
FDJ41,OUT027,6280.89088
NCT29,OUT035,2004.8618317073167
NCH42,OUT019,584.7577647727271
FDU60,OUT018,2232.8470218487396
FDS02,OUT045,3216.7914510638307
FDC51,OUT046,2243.098194594595
FDU03,OUT013,3387.2047231707297
FDX39,OUT045,3855.1205479768782
NCY05,OUT010,92.67548155339806
NCL06,OUT027,6280.89088
FDD32,OUT035,1240.367307608695
NCN41,OUT045,1827.8328454545453
NCX53,OUT049,2309.2007980000008
FDU57,OUT019,346.8972837209303
FDQ23,OUT046,1879.0540499999997
FDQ52,OUT045,3993.1739115384607
FDC14,OUT045,677.1027476190477
FDY09,OUT035,2568.332833644859
FDQ28,OUT045,2894.220710714286
FDV25,OUT046,3855.1205479768782
FDJ07,OUT035,1922.1493817142864
DRB25,OUT049,1548.6861522123897
FDK52,OUT019,584.7577647727271
FDY52,OUT027,1378.2631852760735
FDB28,OUT046,3216.7914510638307
FDT36,OUT035,583.8145788617886
FDV25,OUT017,3855.1205479768782
NCN07,OUT027,3242.0620715328487
FDC57,OUT017,2863.700914285714
FDQ03,OUT018,3327.952582926828
FDU23,OUT017,2894.220710714286
NCX41,OUT035,3662.4659299999994
NCD06,OUT035,798.2176035398229
FDW08,OUT045,1548.6861522123897
NCU29,OUT017,2490.526886705202
NCE06,OUT013,2222.671282258065
FDV52,OUT010,281.48208181818205
FDB02,OUT017,2851.631695876289
NCR18,OUT045,677.1027476190477
FDK16,OUT049,1559.342975268817
NCQ29,OUT010,584.7577647727271
FDZ01,OUT019,219.21852093023256
FDW27,OUT035,2222.671282258065
FDD17,OUT018,3327.952582926828
FDW39,OUT013,2851.631695876289
DRH59,OUT045,1103.1862133333332
FDS52,OUT013,1661.6931960784311
FDU40,OUT027,5329.314724444447
NCF54,OUT013,2568.332833644859
FDH46,OUT045,1879.0540499999997
NCP14,OUT049,1879.0540499999997
FDH50,OUT049,3387.2047231707297
DRF15,OUT010,346.8972837209303
FDV27,OUT027,2517.8820884848487
NCJ06,OUT049,2243.098194594595
FDN02,OUT018,3327.952582926828
FDQ51,OUT049,798.2176035398229
FDQ07,OUT017,3380.874504347825
FDS45,OUT049,1879.0540499999997
NCJ06,OUT045,1827.8328454545453
FDD36,OUT035,1922.1493817142864
FDY25,OUT045,3387.2047231707297
FDU52,OUT046,2222.671282258065
DRK47,OUT017,3855.1205479768782
NCL30,OUT017,2004.8618317073167
FDN22,OUT035,3993.1739115384607
NCF30,OUT027,3242.0620715328487
FDK03,OUT035,4543.765154901962
FDT45,OUT017,842.2509434554973
NCC54,OUT027,6280.89088
FDP08,OUT018,3216.7914510638307
FDU44,OUT046,2894.220710714286
