Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDT28,OUT019,538.8449937964887
FDQ22,OUT018,489.99490120278233
FDR60,OUT049,1369.2352104854187
FDC50,OUT019,-340.3810768038863
FDV24,OUT013,2437.3492456067215
DRF48,OUT010,1070.9917439612022
FDQ47,OUT046,712.0028668911467
DRN36,OUT049,1678.4727855378665
NCY06,OUT035,2180.0416137696934
FDE52,OUT035,1683.3687717424848
NCB54,OUT045,1961.468444442157
NCF31,OUT035,2540.8060681123516
FDJ08,OUT027,4380.422700707287
NCC07,OUT017,1819.7781020029038
NCD19,OUT027,2367.5750844109584
FDL46,OUT049,2016.339470708741
FDM20,OUT045,3761.023690893749
NCI06,OUT010,942.9625444441489
DRM11,OUT035,4122.181929051516
NCH07,OUT018,2202.2706862548375
FDS23,OUT013,2095.1084545594867
FDO49,OUT018,672.5012882614983
FDS35,OUT049,1210.5763494387345
DRK39,OUT045,1308.5147848678241
DRI39,OUT049,1084.8265646776322
FDV04,OUT017,2621.9251113695173
NCN14,OUT035,2968.084716251794
FDH08,OUT013,3639.088988561714
FDS20,OUT046,2877.246600428176
FDV40,OUT049,1389.0138738656906
FDZ48,OUT010,-80.79022731961993
FDS24,OUT027,2922.124618402192
FDK44,OUT049,2820.381536051318
FDS48,OUT045,2332.1743440348255
FDK26,OUT010,1118.954688479378
FDD23,OUT045,2944.799965594606
NCH54,OUT017,2626.5991865936917
NCP14,OUT010,-185.1148408248165
FDM60,OUT010,-1076.6170212575576
FDV24,OUT017,2497.9061761032913
FDH08,OUT018,3300.09942059867
FDS12,OUT027,3439.364924765431
FDR39,OUT027,4253.4752968924495
FDP12,OUT027,2171.1963702166017
DRF60,OUT027,5065.435401121085
FDC09,OUT035,1877.997106520345
FDF50,OUT018,2820.792549873841
FDG28,OUT035,3964.0152583957506
NCE19,OUT017,1051.4573566900517
NCM53,OUT010,-132.043400543875
NCN18,OUT049,1872.5548213939348
FDF32,OUT035,3251.8185126645185
FDF11,OUT013,3802.2373201905066
DRI59,OUT049,3577.076456500667
NCG54,OUT035,2781.1585201154608
FDM44,OUT046,1674.193082458255
FDT57,OUT018,3406.843702293669
FDV24,OUT046,2390.955003705339
FDI50,OUT019,1731.9773806820872
FDS09,OUT035,1099.22183588838
NCC31,OUT027,3859.073272478368
FDQ07,OUT019,1569.673734845067
FDC22,OUT017,3128.142273160297
FDZ56,OUT046,2681.1021887568036
FDZ40,OUT019,-889.7718961045729
FDS46,OUT027,3383.583200541796
DRD24,OUT045,2172.7906916945403
FDV45,OUT017,3073.6574544360965
FDL26,OUT045,2407.6771991526143
FDA56,OUT018,1735.730878956851
FDN27,OUT046,1917.0864545456072
FDM20,OUT049,3896.2057156086785
FDO16,OUT017,1512.3250577733525
FDL03,OUT035,3252.2048904753674
FDE58,OUT046,1896.550106478415
FDI02,OUT027,3270.652243879566
NCC55,OUT019,-1155.4340293743098
FDR03,OUT018,2999.743927047611
FDB14,OUT017,1663.9764782227587
FDR45,OUT013,3779.6833989755696
NCN07,OUT017,2171.4053588040615
FDM51,OUT019,-125.2381085441749
FDT52,OUT027,5257.878334146357
FDL26,OUT046,2442.1686110510773
NCZ42,OUT046,3689.0185700633774
DRI47,OUT019,454.0084405303363
FDW40,OUT013,2316.86614685641
FDN34,OUT046,2706.7340023085508
FDS01,OUT035,2962.0806358323425
NCG55,OUT045,1803.6478700660725
FDC11,OUT035,1571.508383173485
FDX35,OUT018,3285.5472444058737
NCB06,OUT046,2500.2070676471803
FDR09,OUT019,2139.851055089203
FDC53,OUT017,1722.3048454953548
FDY45,OUT013,3977.3465114736646
FDA22,OUT010,776.7917499265892
FDE02,OUT035,1698.7433347786596
FDW21,OUT045,1660.2588770803354
FDV34,OUT046,1309.8933566547494
FDS59,OUT049,1920.8346267583306
NCW17,OUT017,2144.790757492801
NCK54,OUT046,1879.669338698436
FDG17,OUT019,1972.2686119475252
FDG35,OUT017,2867.6131894866426
FDD08,OUT010,-1132.383702766431
NCO07,OUT017,3384.3229109316676
FDJ10,OUT010,405.02836450203824
FDW36,OUT017,1811.2806404295484
FDW21,OUT010,-157.165429130221
FDY19,OUT017,2020.483910919636
DRE03,OUT013,881.4298436869981
NCC55,OUT049,794.6816982280784
FDH52,OUT010,-715.2799257019317
FDO09,OUT017,4207.960091656797
FDU43,OUT045,3691.776633123551
FDX09,OUT010,883.2589564957544
FDH40,OUT019,-438.83570162354084
FDW58,OUT017,1829.933325542338
FDC47,OUT017,3614.768907703945
NCR41,OUT035,1686.7079726533395
DRG49,OUT035,3905.3391870550454
FDC52,OUT027,3898.20063750617
FDY13,OUT046,1277.1764568990075
FDY35,OUT013,905.5414488331937
FDI35,OUT017,2966.3486928960406
NCU18,OUT049,2325.3444988068495
FDY33,OUT018,2271.1441054422435
FDC15,OUT027,3880.9147143607415
FDU01,OUT049,3057.3429873754076
NCU42,OUT046,2659.209954893201
NCV29,OUT018,2509.9985824424484
NCY30,OUT017,2956.5351200560626
FDQ46,OUT049,1907.910762563852
FDG58,OUT027,3895.4857586659014
FDK33,OUT017,3441.287870417549
NCD07,OUT045,1792.4881202255522
NCX29,OUT027,3685.8247711627055
NCT42,OUT013,2381.894542157082
DRN59,OUT035,958.4804568168565
FDI44,OUT035,1462.3273873074131
FDA45,OUT049,2865.209641051976
FDP31,OUT045,1083.9908414590457
FDY01,OUT046,1873.9160099976389
FDT09,OUT018,1917.9075217945715
DRH03,OUT027,2962.70788604409
FDA36,OUT018,2680.7188964800507
NCF31,OUT017,2515.0923167480278
FDG14,OUT049,2545.015633120204
FDG28,OUT027,5266.168938189359
FDU14,OUT049,3971.2043586726854
FDY47,OUT019,286.1021205145029
FDI56,OUT049,1589.3348788192573
DRD01,OUT013,1051.6096739196778
FDM22,OUT046,1013.4682185064155
FDH33,OUT013,805.9200184200238
DRZ24,OUT013,1924.2411769568864
NCQ38,OUT046,1705.8717900289926
FDO16,OUT027,2844.660441804558
FDU07,OUT027,3796.1913477184617
NCB07,OUT013,3044.105572011076
FDU48,OUT045,2062.5716522216435
NCM43,OUT045,2535.0465259120538
FDR31,OUT010,479.6403258846368
DRK49,OUT018,486.344147039969
NCI30,OUT010,1885.897614646262
DRD60,OUT017,2932.955974962885
NCG19,OUT046,3588.51702104869
FDH12,OUT035,1854.6225766845175
FDM32,OUT035,1673.9755333958765
FDM27,OUT035,2626.695357236656
NCU53,OUT027,4009.8136294610354
NCQ18,OUT046,1576.8923391994292
FDS10,OUT013,2859.425598427697
FDB33,OUT027,3932.1053432472004
FDI12,OUT013,1500.9398473872216
NCW42,OUT013,3449.5992511957775
NCC06,OUT018,1779.778262789767
FDW02,OUT017,2183.2468720037173
NCD43,OUT017,1799.4752393776503
FDM57,OUT018,1160.2068310240682
FDA58,OUT017,3764.227563362548
FDK56,OUT046,2884.274416751322
FDP52,OUT045,3567.1936892192116
FDW20,OUT018,1740.4709496839891
FDS52,OUT049,1765.2634345463719
NCT29,OUT018,1639.704722775121
NCL54,OUT013,2779.4922063423423
FDC05,OUT045,3070.7532969238728
FDF34,OUT035,3277.668601965038
FDP03,OUT027,3468.8668192859245
FDD32,OUT010,-426.1233823488994
FDZ10,OUT045,1990.9949571257314
FDZ40,OUT035,1115.4240628617083
FDD51,OUT018,524.6950664907084
NCY30,OUT019,950.3718702635725
FDP58,OUT017,3472.76730086947
FDV49,OUT017,4195.72439857602
FDY24,OUT019,-924.5248109913521
NCO55,OUT017,1816.5504152453082
FDR13,OUT017,2047.7953794059845
FDS51,OUT017,1195.8076373379297
FDP26,OUT045,1633.270370767778
NCB54,OUT027,3473.631276555918
FDF32,OUT017,3184.598263641255
FDN31,OUT018,2693.3524305135284
DRM48,OUT017,759.4492062917112
FDN20,OUT049,2771.7014535045855
DRL01,OUT046,3627.892268541224
FDV56,OUT049,1902.1095393690848
DRH13,OUT027,3167.7041211662395
FDA03,OUT017,2468.3081013757787
FDF47,OUT027,4889.601052581976
FDX32,OUT046,2359.155952463428
FDX57,OUT049,1731.4949183249287
NCA30,OUT045,2875.005522213403
FDO49,OUT013,980.4089004688475
FDL04,OUT019,-171.59794620468654
DRM48,OUT035,814.9041698015296
FDR16,OUT013,3373.559574831263
NCC19,OUT018,2710.12594715384
NCE42,OUT045,3578.056677581883
FDY24,OUT017,1101.1644735939606
FDH19,OUT049,2864.6517568379772
FDJ46,OUT013,2774.3240347515216
FDN45,OUT010,1585.2416394037568
FDY08,OUT035,2385.0016774294318
FDZ37,OUT035,1644.0289773734487
NCT30,OUT045,772.995953065665
DRY23,OUT018,516.4428745452868
NCZ30,OUT018,1681.8358088116754
FDC44,OUT018,1536.6305833496453
FDB45,OUT035,1865.4074642217577
FDY04,OUT013,2662.3363004300127
FDM27,OUT046,2555.0281441892994
FDZ43,OUT017,3883.868861026386
FDT39,OUT019,601.8392161653491
NCC06,OUT019,166.72359846816732
FDL15,OUT027,3864.616665816278
FDL57,OUT017,4120.303165792902
FDU08,OUT046,1636.2586567203916
FDK40,OUT017,4194.631615821404
FDQ12,OUT010,1699.0051529465572
FDS48,OUT017,2517.18901795455
FDP09,OUT045,3253.684557490723
FDW21,OUT049,1786.5482236521302
FDY25,OUT035,2997.1040055824324
DRE13,OUT017,1522.6234089298966
FDV43,OUT019,-1076.804102438193
FDD22,OUT045,1749.496450130278
FDM46,OUT019,-383.28943527382347
NCO30,OUT010,1024.0233057045143
FDM25,OUT046,2777.6867174188765
NCN41,OUT049,2050.685454493123
FDU24,OUT045,1504.7125084883855
FDZ50,OUT046,2918.9529103819923
FDP45,OUT013,3974.124389363131
NCM54,OUT045,1946.6979699935462
FDW10,OUT019,891.2962608756724
FDP20,OUT017,2165.031253146431
FDK32,OUT046,2443.2318197306727
FDN52,OUT049,1576.7213613912218
FDM58,OUT045,1788.140173068848
FDZ46,OUT027,3224.184100563206
NCA18,OUT018,1603.3183546826513
FDD35,OUT046,1978.843841958795
NCK31,OUT035,1020.4981797457938
FDI40,OUT027,3094.013107459945
FDT50,OUT019,-238.50006873477003
NCT06,OUT046,2579.5755792222963
FDT31,OUT035,3101.9325784378275
FDT45,OUT049,1045.256027740766
FDT13,OUT045,2890.5239820086454
FDO50,OUT045,1446.5594189952385
NCU18,OUT010,350.39274360070146
NCR54,OUT049,3108.505575291012
NCO18,OUT018,2517.8238144681955
FDU09,OUT045,979.9675598918453
FDT13,OUT018,2685.685436852426
FDE09,OUT046,1838.8936265329387
NCK53,OUT019,-218.93218892935886
FDG45,OUT049,3418.1299546094074
DRH15,OUT035,933.045093398372
FDO21,OUT019,1687.7305469455437
FDD14,OUT027,4279.015557833656
FDC09,OUT046,1734.8705180539862
FDH45,OUT027,2252.3221381170965
FDV32,OUT046,1118.7426518342002
FDG12,OUT035,2130.166908109409
FDS32,OUT013,2325.2274783538464
NCL55,OUT018,3585.5267323931653
DRE01,OUT035,3854.4840376962397
DRE15,OUT049,1387.8443269056197
NCL42,OUT045,3739.798871552912
FDP31,OUT013,1153.1000548161207
FDN33,OUT018,1303.0144878436452
FDZ59,OUT046,2632.9114048619626
FDE45,OUT010,944.0140336695782
FDJ07,OUT013,1970.959311635228
FDQ45,OUT018,2685.14799503571
FDM33,OUT027,4823.251434170259
FDO15,OUT010,-519.6764094386308
FDM46,OUT013,1540.0846001194816
FDR03,OUT045,3209.0197785705654
FDY49,OUT018,2414.830214971449
FDQ60,OUT045,1892.611964904903
FDW10,OUT049,2863.1888486452103
FDO51,OUT049,968.1676270844532
FDJ40,OUT018,1550.2448993430269
FDS20,OUT018,2597.9114846475736
FDU45,OUT013,1913.299256098822
FDV02,OUT035,2813.707325220352
FDN09,OUT046,3759.2520617919376
NCM55,OUT027,4319.3758805070875
FDN23,OUT018,2075.359999332063
FDY31,OUT010,453.25598822834183
FDW03,OUT010,-67.80994980264438
FDD14,OUT046,2841.3869341480618
FDV23,OUT017,2115.973777617491
DRI03,OUT045,2697.906081847711
FDN13,OUT035,1745.3957000105029
FDF45,OUT027,2527.044246423163
FDU46,OUT035,1658.414410045225
FDB57,OUT049,3604.170726178509
FDV12,OUT049,1772.0417452994345
FDQ58,OUT013,2455.3142897747375
NCA18,OUT017,1958.5873007612354
FDH52,OUT049,1206.9875893100486
FDM24,OUT018,2155.625870877574
NCP43,OUT027,4249.1991630862185
NCO18,OUT019,904.761733825034
FDM32,OUT017,1629.0643939998542
NCL07,OUT017,809.9225465783762
FDK03,OUT013,3987.3069462381286
FDP59,OUT017,1821.8311138403146
FDQ24,OUT049,3969.1951585733095
FDQ16,OUT018,1522.0802606392529
FDU44,OUT013,2621.112300506303
FDH28,OUT010,-1123.2758650004869
FDV28,OUT019,-1187.884976744225
FDM22,OUT045,949.7440660044737
FDR56,OUT046,3093.407653615665
FDV39,OUT049,3192.3887302613844
FDU37,OUT019,-492.33519661397276
FDQ11,OUT010,2145.5464522062666
FDX02,OUT045,3417.0838351258653
NCS42,OUT018,1236.0780389843815
FDY57,OUT027,3008.604357140864
FDB21,OUT049,3815.081868997489
FDE28,OUT017,3691.1510767309137
FDQ55,OUT017,2001.7329020093432
FDA48,OUT049,3538.881179319352
FDZ19,OUT045,2680.2917579395444
NCC43,OUT045,3806.671007561695
NCV18,OUT046,1334.2666850617202
NCA42,OUT018,2234.200369686575
FDY45,OUT046,3969.0675267709858
NCC30,OUT045,2734.8101280810147
FDM57,OUT013,1500.7705824289667
FDL09,OUT010,763.6119038805983
FDB09,OUT027,3435.0766021336585
FDT44,OUT035,2051.0116942441196
NCT06,OUT027,3996.4778468159566
FDX26,OUT049,2963.8247098015677
FDK32,OUT013,2510.349281787277
DRA12,OUT046,2261.0420707273597
FDO46,OUT010,1141.5165984782407
FDE52,OUT013,1534.7717388046342
NCH42,OUT045,3496.2013115007585
FDV08,OUT035,940.7330204330717
FDB47,OUT018,3013.3689663486425
FDC28,OUT010,-66.38318673859214
FDD22,OUT046,1835.8499251616233
FDS07,OUT027,3279.907043458874
DRI13,OUT045,3306.4025946343354
FDG32,OUT018,3157.8871421254817
FDU14,OUT017,3982.0097217021134
FDD28,OUT019,-825.216450854941
NCP41,OUT017,1874.6544654109769
FDS08,OUT049,2855.210908972529
FDX47,OUT045,2490.3105789168835
FDC53,OUT019,-183.058702996556
FDQ19,OUT035,3935.080586474238
FDL14,OUT045,2451.5741967692393
FDM33,OUT019,1560.681074201998
FDA51,OUT045,1791.6662993039854
FDZ27,OUT018,631.2827967106757
FDT04,OUT046,757.3945303078665
DRC13,OUT049,2132.933743178736
FDR16,OUT027,4792.064079409718
FDQ03,OUT027,5119.294516616075
FDE38,OUT035,2798.3736336028114
DRH23,OUT027,2369.9516980452104
FDT11,OUT019,1139.122306869408
FDD09,OUT035,2979.8837951568194
FDR40,OUT045,1359.919513552149
FDX07,OUT017,3036.5907721034323
FDR07,OUT035,1734.0561818806202
FDA51,OUT017,1968.6070602805721
FDT59,OUT019,1736.0424439602757
FDF20,OUT017,3166.5919387776826
FDR13,OUT045,1858.8444885387096
FDY26,OUT049,3420.230767231108
FDW04,OUT017,2233.884813403235
FDK52,OUT017,3621.181224351743
FDN60,OUT049,2574.7191147430867
FDM09,OUT019,857.0306986671961
FDP46,OUT049,1555.1113987757071
FDB50,OUT019,-579.8564225221492
NCQ29,OUT049,4049.4170306005035
FDP16,OUT027,5226.973939558055
FDX33,OUT018,2305.3857261823105
FDP07,OUT010,1195.8482088875867
FDN22,OUT046,3896.1800236801378
FDF39,OUT049,4173.1380102898365
FDS21,OUT017,1218.3826512650335
NCM42,OUT013,1771.178851600784
FDK50,OUT019,739.8171393752162
DRF13,OUT027,3746.7054480652223
FDH35,OUT018,2321.8068561691616
FDP60,OUT018,1368.8348250643194
DRJ49,OUT027,3503.252498883076
NCT42,OUT019,487.9536262714638
FDE38,OUT049,2750.0311324309173
FDI04,OUT049,3237.3454502849713
NCH54,OUT045,2411.0370167899373
FDT56,OUT049,1153.0533822910277
DRD15,OUT018,3313.7500440442345
FDV58,OUT013,3066.808858566295
FDP21,OUT049,3083.681199894296
FDH05,OUT013,3678.456884952195
FDR10,OUT027,3994.731965607358
NCP06,OUT045,2294.118217022828
FDF33,OUT049,1850.1074820833305
DRK37,OUT013,2965.7878673757737
DRH49,OUT045,1324.5685989491833
FDT58,OUT013,2673.990810066841
FDD41,OUT018,1474.3091762612582
FDP40,OUT018,1581.5340283005978
FDM51,OUT027,3142.9316524383944
FDO45,OUT010,-376.1305759482044
FDW33,OUT010,-150.06606510574977
FDY24,OUT045,949.1323962565758
FDB10,OUT010,1807.9685079786118
FDM40,OUT035,2373.552156995373
NCI06,OUT017,2922.488530215514
FDW12,OUT019,480.71332676458167
FDX48,OUT027,3927.085044380943
NCW05,OUT027,3114.057757932516
FDX27,OUT017,1697.6041728713758
DRM37,OUT045,3005.0786348797624
FDA38,OUT045,3697.8781263582473
FDR36,OUT046,778.4865362036185
FDZ45,OUT046,3104.91956475339
FDG05,OUT017,2647.5094908630595
FDK28,OUT013,4030.9384088420375
FDV47,OUT045,1376.6654829975748
FDN21,OUT045,2476.287767390154
FDP20,OUT027,3474.3718866206063
FDI35,OUT045,2804.0755605835716
DRY23,OUT013,842.2467371705152
FDA56,OUT017,2104.3555884216453
FDB09,OUT013,2024.8308961679004
NCO26,OUT027,3288.9436676029936
FDQ49,OUT018,2258.926034992277
FDI52,OUT027,3384.3109602452914
FDZ44,OUT027,3332.6130091678306
FDZ09,OUT018,2313.939717562104
FDY03,OUT049,1968.0935101988357
NCG42,OUT017,2167.34243836907
DRI13,OUT027,4803.037733957052
FDQ32,OUT013,2104.2490220341806
FDW16,OUT035,1698.3385546645472
FDU27,OUT046,861.7140139915808
FDR28,OUT010,762.3849004703885
FDQ49,OUT010,683.9130224888323
FDS37,OUT046,1894.095232531888
FDW26,OUT018,3186.5494474547327
FDX12,OUT018,3516.436224897928
NCP06,OUT013,2407.5523583066047
FDW45,OUT010,452.986760983165
NCN30,OUT049,1642.672481997922
FDN24,OUT049,1027.7032791989038
NCL41,OUT027,2048.1857053835715
FDR02,OUT019,-56.50947036467903
FDD09,OUT010,992.2311860839113
FDS33,OUT010,-372.1863884111991
FDU22,OUT045,1867.1337441006888
FDI53,OUT013,2624.2716590935956
DRH01,OUT049,2823.4692996837707
FDX32,OUT013,2344.816946345673
NCP30,OUT018,461.2347591621966
FDB60,OUT045,3019.477179503839
FDB14,OUT049,1666.5929808558815
NCP02,OUT035,1143.3079875263304
FDJ10,OUT017,2368.1994400966014
FDG34,OUT046,1838.8451085011377
NCB18,OUT017,1543.866215423251
FDM16,OUT049,1409.2389616075893
FDW25,OUT018,1151.3293556386475
FDB35,OUT010,-317.79585355589336
DRN11,OUT013,2265.1940986346644
FDF41,OUT019,1936.9386545848665
FDH16,OUT045,1415.4612037304214
NCQ50,OUT018,3020.099078703375
DRH23,OUT018,680.1393030660403
DRJ37,OUT013,2425.4065228844224
DRJ24,OUT027,4280.385755286609
FDY16,OUT035,3050.921377268385
FDQ27,OUT045,1712.5050902748555
FDZ33,OUT045,2292.8090810904205
FDF29,OUT045,2104.012145855037
FDA08,OUT049,2719.6840882192078
FDG31,OUT046,1126.5362500926315
FDE34,OUT019,1028.9243403140476
NCR30,OUT027,2645.3007289557963
FDV33,OUT035,4181.592914714596
DRZ24,OUT018,1651.1228479089489
NCL54,OUT035,2839.2016417668237
FDR12,OUT049,2869.4800574590918
NCC54,OUT046,3702.8179234541376
DRN59,OUT013,852.2431373333125
FDX50,OUT019,-73.98616593852523
FDV31,OUT027,4213.609235705223
NCA29,OUT027,4126.474833017134
FDW60,OUT049,2935.360493421188
FDX08,OUT017,2982.745521955628
DRD49,OUT013,3643.6321048901514
FDD33,OUT046,3572.7246097259285
FDW35,OUT013,842.5843908258905
FDJ36,OUT017,1810.5558032528766
FDV51,OUT035,2778.0958453149983
FDW36,OUT046,1741.276402465429
FDH35,OUT046,2608.556780599528
NCS30,OUT027,3485.4175005231396
FDN49,OUT017,852.4133665438876
FDL08,OUT018,3543.4119731529904
FDI09,OUT013,3771.7430865894617
FDP19,OUT018,1776.4549240793854
FDU21,OUT010,-1186.6538124253357
NCP41,OUT045,1684.2075832338767
FDY10,OUT013,1870.2317445344102
FDP12,OUT018,479.00449030632706
NCN26,OUT049,1959.873099491227
FDK44,OUT013,2763.147145662339
FDC28,OUT049,1878.7571240312004
FDJ41,OUT027,5497.108776850874
NCT29,OUT035,2105.13928427129
NCH42,OUT019,1667.277623322169
FDU60,OUT018,2408.55126573243
FDS02,OUT045,2980.9726007502695
FDC51,OUT046,2043.1833388987166
FDU03,OUT013,2933.5699274451954
FDX39,OUT045,3285.9867733745255
NCY05,OUT010,-1191.5141867133225
NCL06,OUT027,5402.9396810409025
FDD32,OUT035,1528.0365145692758
NCN41,OUT045,1896.2447635475526
NCX53,OUT049,2337.8437889874276
FDU57,OUT019,543.7850346673157
FDQ23,OUT046,1717.416860725584
FDQ52,OUT045,3774.257339823918
FDC14,OUT045,746.5883517144974
FDY09,OUT035,2935.104545182661
FDQ28,OUT045,2463.557755829695
FDV25,OUT046,3444.0715441730954
FDJ07,OUT035,2044.0144787897739
DRB25,OUT049,1802.3771041940224
FDK52,OUT019,1628.110749357078
FDY52,OUT027,2538.0007480723802
FDB28,OUT046,3084.647737972227
FDT36,OUT035,823.9428004856079
FDV25,OUT017,3565.9411359904566
NCN07,OUT027,3496.526125066749
FDC57,OUT017,3170.9206582872675
FDQ03,OUT018,3435.551133103622
FDU23,OUT017,2756.4446113977133
NCX41,OUT035,3437.4936990796555
NCD06,OUT035,955.4407043917035
FDW08,OUT045,1658.4744542176802
NCU29,OUT017,2400.8595800720113
NCE06,OUT013,2547.726721226931
FDV52,OUT010,43.37968018762115
FDB02,OUT017,2936.3060795973984
NCR18,OUT045,723.978943447138
FDK16,OUT049,1656.8380523422675
NCQ29,OUT010,2071.3262575845806
FDZ01,OUT019,-97.42092141206524
FDW27,OUT035,2645.3191516966845
FDD17,OUT018,3429.7981500028854
FDW39,OUT013,2866.732953767169
DRH59,OUT045,1157.950597983075
FDS52,OUT013,1725.714018722632
FDU40,OUT027,4484.984606809613
NCF54,OUT013,2745.161809030341
FDH46,OUT045,1677.813232033201
NCP14,OUT049,1749.8581861126963
FDH50,OUT049,3040.4363319481527
DRF15,OUT010,553.6082820457938
FDV27,OUT027,2927.8163335203753
NCJ06,OUT049,2015.3798943812446
FDN02,OUT018,2932.8968888643144
FDQ51,OUT049,993.018720182218
FDQ07,OUT017,3598.416364883201
FDS45,OUT049,1869.7146498906657
NCJ06,OUT045,1877.235935981974
FDD36,OUT035,2054.447805280226
FDY25,OUT045,2819.5113185758323
FDU52,OUT046,2458.750942948055
DRK47,OUT017,3606.939973988071
NCL30,OUT017,2143.0336422253486
