Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCG06,OUT045,4055.041764943324
DRC36,OUT045,2847.4279543241482
FDV21,OUT019,279.470064680738
FDB53,OUT046,2465.715699716303
DRP47,OUT019,571.5907735336848
FDA14,OUT013,2463.425911890273
DRC24,OUT035,2478.1469000529046
FDW21,OUT018,1558.1930950131102
NCH29,OUT046,1541.4080694593652
FDU58,OUT013,3066.6027388945054
FDY27,OUT017,2880.1015166884754
FDV56,OUT035,1584.9473298291146
FDT59,OUT046,3841.1489767240228
FDB23,OUT046,3804.672354995603
FDR49,OUT045,740.8635606023729
FDB03,OUT010,572.2465595242761
FDN39,OUT045,2583.240404337891
FDX02,OUT027,5855.495842482297
FDQ16,OUT027,2881.803793311209
FDU35,OUT018,1541.4080694593652
NCT29,OUT013,2029.2564556971643
FDZ27,OUT046,743.3861093842329
FDN57,OUT017,2039.524680882398
FDA03,OUT018,2463.425911890273
FDZ36,OUT045,3066.6027388945054
NCU05,OUT013,1464.417107744626
FDT39,OUT018,2467.9211719971117
FDK60,OUT017,1541.4080694593652
FDZ25,OUT017,2739.756316880211
FDG12,OUT046,2029.2564556971643
DRB01,OUT019,505.16484624437834
NCC43,OUT027,5855.495842482297
FDX13,OUT019,571.0885953507473
FDM22,OUT049,877.5538962361971
FDJ03,OUT027,1041.9322481807515
FDU14,OUT018,3823.654869193029
FDB33,OUT010,385.6666664183753
FDP27,OUT046,3066.6027388945054
FDO38,OUT010,157.1585168246094
FDE28,OUT027,5855.495842482297
FDO27,OUT035,1541.4080694593652
DRL23,OUT027,2874.474384082873
FDS28,OUT046,950.8215133845711
FDX24,OUT013,1549.4790692496663
FDZ02,OUT035,1541.4080694593652
FDL46,OUT045,1923.1894394650717
FDS60,OUT027,4831.224345461407
NCO06,OUT017,657.3568457386436
FDO16,OUT035,1434.6491274644034
FDC60,OUT049,1456.3419446702212
FDA48,OUT018,3526.914105098269
FDZ36,OUT027,5162.171695483596
FDK27,OUT045,2026.2399899521606
FDW23,OUT018,660.5719810617567
FDM14,OUT018,1648.2890064964536
FDM14,OUT013,1587.4570733062696
FDW60,OUT018,2880.1015166884754
FDE21,OUT013,1923.1894394650717
NCM42,OUT035,1584.9473298291146
FDY59,OUT010,226.87148758739494
DRI49,OUT049,1335.4040783369578
FDT28,OUT019,363.3459346306424
FDQ22,OUT018,662.5279983381754
FDR60,OUT049,1274.030613908795
FDC50,OUT019,234.0150814728435
FDV24,OUT013,2467.9211719971117
DRF48,OUT010,496.4134172651224
FDQ47,OUT046,662.7565318685186
DRN36,OUT049,1541.4080694593652
NCY06,OUT035,2034.4423794025122
FDE52,OUT035,1489.340987981658
NCB54,OUT045,2034.4423794025122
NCF31,OUT035,2478.1469000529046
FDJ08,OUT027,5174.754472924245
NCC07,OUT017,1575.2255689226597
NCD19,OUT027,1199.4114362281466
FDL46,OUT049,1983.0086021393013
FDM20,OUT045,3911.8913828979316
NCI06,OUT010,441.6908115297293
DRM11,OUT035,4083.3907174195165
NCH07,OUT018,2556.800890002239
FDS23,OUT013,2034.4423794025122
FDO49,OUT018,738.7541477231971
FDS35,OUT049,1073.243437993972
DRK39,OUT045,1395.9257636504503
DRI39,OUT049,930.8816170312361
FDV04,OUT017,2554.554256448298
NCN14,OUT035,3066.6027388945054
FDH08,OUT013,3832.242915681673
FDS20,OUT046,3066.6027388945054
FDV40,OUT049,1121.3856367315202
FDZ48,OUT010,258.6539006149995
FDS24,OUT027,2521.642749483468
FDK44,OUT049,2847.8385923253977
FDS48,OUT045,2467.9211719971117
FDK26,OUT010,495.45548996636956
FDD23,OUT045,3066.6027388945054
NCH54,OUT017,2577.9242616027805
NCP14,OUT010,242.78930795500477
FDM60,OUT010,131.7101042619248
FDV24,OUT017,2467.9211719971117
FDH08,OUT018,3624.255773562901
FDS12,OUT027,3018.011339259901
FDR39,OUT027,4885.369267089476
FDP12,OUT027,964.5970916107922
DRF60,OUT027,5855.495842482297
FDC09,OUT035,1573.0544308084836
FDF50,OUT018,3067.790049225904
FDG28,OUT035,3916.4324952981506
NCE19,OUT017,911.9143474012569
NCM53,OUT010,251.84531202793806
NCN18,OUT049,1662.4040108373638
FDF32,OUT035,3117.918041521155
FDF11,OUT013,3897.8697301686834
DRI59,OUT049,3803.7506628203478
NCG54,OUT035,2742.2775527339604
FDM44,OUT046,1566.1160333466005
FDT57,OUT018,3675.9474037786117
FDV24,OUT046,2467.9211719971117
FDI50,OUT019,571.0885953507473
FDS09,OUT035,756.9681020544806
NCC31,OUT027,4064.8054765190063
FDQ07,OUT019,571.5907735336848
FDC22,OUT017,3065.4787933849598
FDZ56,OUT046,2739.756316880211
FDZ40,OUT019,131.7101042619248
FDS46,OUT027,2949.906935732881
DRD24,OUT045,2039.524680882398
FDV45,OUT017,3066.6027388945054
FDL26,OUT045,2490.704358935165
FDA56,OUT018,2029.2564556971643
FDN27,OUT046,1939.5379674551357
FDM20,OUT049,3911.8959388259773
FDO16,OUT017,1395.9257636504503
FDL03,OUT035,3065.141855586499
FDE58,OUT046,1923.1894394650717
FDI02,OUT027,2925.2978707225584
NCC55,OUT019,131.7101042619248
FDR03,OUT018,3295.1557478400146
FDB14,OUT017,1532.4623929957625
FDR45,OUT013,3899.7816279587737
NCN07,OUT017,2034.4423794025122
FDM51,OUT019,246.93765237318138
FDT52,OUT027,5855.495842482297
FDL26,OUT046,2480.5532831113633
NCZ42,OUT046,3909.222654896664
DRI47,OUT019,363.08139274784133
FDW40,OUT013,2048.3270550829875
FDN34,OUT046,2739.756316880211
FDS01,OUT035,2913.4481050295726
NCG55,OUT045,1923.1894394650717
FDC11,OUT035,1444.274099464284
FDX35,OUT018,3579.77540445038
NCB06,OUT046,2562.1437807159523
FDR09,OUT019,571.5907735336848
FDC53,OUT017,1541.4080694593652
FDY45,OUT013,4044.213020644544
FDA22,OUT010,389.60825860556406
FDE02,OUT035,1541.4080694593652
FDW21,OUT045,1558.1930950131102
FDV34,OUT046,1166.5786154203352
FDS59,OUT049,1584.9473298291146
NCW17,OUT017,2034.4423794025122
NCK54,OUT046,1923.1894394650717
FDG17,OUT019,571.0885953507473
FDG35,OUT017,2844.779760684743
FDD08,OUT010,131.7101042619248
NCO07,OUT017,3677.7573909885377
FDJ10,OUT010,280.3656780789508
FDW36,OUT017,1573.0544308084836
FDW21,OUT010,239.7940584877328
FDY19,OUT017,1939.5379674551357
DRE03,OUT013,788.9334884820466
NCC55,OUT049,665.4092335987802
FDH52,OUT010,135.94236426579926
FDO09,OUT017,4054.583485445947
FDU43,OUT045,3893.801508268909
FDX09,OUT010,417.50501133627273
FDH40,OUT019,197.74644581541102
FDW58,OUT017,1573.0544308084836
FDC47,OUT017,3799.68576136446
NCR41,OUT035,1541.4080694593652
DRG49,OUT035,3918.8793589837815
FDC52,OUT027,4044.8498843311604
FDY13,OUT046,1167.7896445477718
FDY35,OUT013,718.792977995711
FDI35,OUT017,3058.105443581535
NCU18,OUT049,2050.275608734401
FDY33,OUT018,2556.800890002239
FDC15,OUT027,4200.905198238361
FDU01,OUT049,3063.954545255101
NCU42,OUT046,2742.2775527339604
NCV29,OUT018,2880.1015166884754
NCY30,OUT017,3063.954545255101
FDQ46,OUT049,1689.8481756147742
FDG58,OUT027,4064.8054765190063
FDK33,OUT017,3677.7573909885377
NCD07,OUT045,1923.1894394650717
NCX29,OUT027,4001.838571695661
NCT42,OUT013,2465.715699716303
DRN59,OUT035,740.1417009706803
FDI44,OUT035,1281.8476260138455
FDA45,OUT049,2875.1420672081267
FDP31,OUT045,1062.34781603975
FDY01,OUT046,1923.1894394650717
FDT09,OUT018,2034.4423794025122
DRH03,OUT027,2832.729221323744
FDA36,OUT018,3066.6027388945054
NCF31,OUT017,2478.1469000529046
FDG14,OUT049,2467.9211719971117
FDG28,OUT027,5855.495842482297
FDU14,OUT049,4032.9920169129764
FDY47,OUT019,285.2473598797152
FDI56,OUT049,1490.0404020611306
DRD01,OUT013,1007.9807449655194
FDM22,OUT046,954.4552692384818
FDH33,OUT013,713.6317502010254
DRZ24,OUT013,1966.0377010236555
NCQ38,OUT046,1573.0544308084836
FDO16,OUT027,2286.623812350027
FDU07,OUT027,4026.7451113255734
NCB07,OUT013,3065.141855586499
FDU48,OUT045,2034.4423794025122
NCM43,OUT045,2584.221725698704
FDR31,OUT010,362.91769289593276
DRK49,OUT018,664.9217230745638
NCI30,OUT010,571.7443813413387
DRD60,OUT017,3046.2807750286843
NCG19,OUT046,3853.729161523181
FDH12,OUT035,1573.0544308084836
FDM32,OUT035,1530.6529671286394
FDM27,OUT035,2500.3375419487625
NCU53,OUT027,4280.670306590962
NCQ18,OUT046,1541.4080694593652
FDS10,OUT013,2961.270278212483
FDB33,OUT027,4200.905198238361
FDI12,OUT013,1516.6267905092127
NCW42,OUT013,3770.8197979098995
NCC06,OUT018,2034.4423794025122
FDW02,OUT017,2034.4423794025122
NCD43,OUT017,1573.0544308084836
FDM57,OUT018,1409.6223886650876
FDA58,OUT017,3860.6215101515954
FDK56,OUT046,3064.2914830535615
FDP52,OUT045,3825.727830096267
FDW20,OUT018,2031.8690991901285
FDS52,OUT049,1548.3457415000462
NCT29,OUT018,2016.078281905763
NCL54,OUT013,2874.928819342951
FDC05,OUT045,3067.790049225904
FDF34,OUT035,3067.790049225904
FDP03,OUT027,3018.011339259901
FDD32,OUT010,190.60285192996244
FDZ10,OUT045,2034.4423794025122
FDZ40,OUT035,902.3229894701185
FDD51,OUT018,666.881374942355
NCY30,OUT019,420.06436909204444
FDP58,OUT017,3684.473422964837
FDV49,OUT017,4079.172104892242
FDY24,OUT019,131.7101042619248
NCO55,OUT017,1584.9473298291146
FDR13,OUT017,1923.1894394650717
FDS51,OUT017,1028.8601139899317
FDP26,OUT045,1573.0544308084836
NCB54,OUT027,3018.011339259901
FDF32,OUT017,3067.790049225904
FDN31,OUT018,3066.6027388945054
DRM48,OUT017,657.3568457386436
FDN20,OUT049,2729.9868584395067
DRL01,OUT046,3835.033131079551
FDV56,OUT049,1584.9473298291146
DRH13,OUT027,2881.803793311209
FDA03,OUT017,2463.425911890273
FDF47,OUT027,5855.495842482297
FDX32,OUT046,2463.425911890273
FDX57,OUT049,1541.4080694593652
NCA30,OUT045,3064.2914830535615
FDO49,OUT013,790.1741317805074
FDL04,OUT019,248.99537893772273
DRM48,OUT035,659.9850422845874
FDR16,OUT013,3660.7651559838228
NCC19,OUT018,3067.790049225904
NCE42,OUT045,3875.490946725393
FDY24,OUT017,905.4052584777575
FDH19,OUT049,2847.5016545269373
FDJ46,OUT013,2847.4279543241482
FDN45,OUT010,572.2465595242761
FDY08,OUT035,2036.8000484659074
FDZ37,OUT035,1455.2391136078045
NCT30,OUT045,742.1042039008336
DRY23,OUT018,664.9217230745638
NCZ30,OUT018,2029.2564556971643
FDC44,OUT018,1916.096316846125
FDB45,OUT035,1573.0544308084836
FDY04,OUT013,2581.4073219592083
FDM27,OUT046,2556.800890002239
FDZ43,OUT017,3903.4275650649215
FDT39,OUT019,363.9252626838011
NCC06,OUT019,282.8710383240337
FDL15,OUT027,4064.8054765190063
FDL57,OUT017,4059.0068214611697
FDU08,OUT046,1541.4080694593652
FDK40,OUT017,4081.6189685778727
FDQ12,OUT010,571.7443813413387
FDS48,OUT017,2467.9211719971117
FDP09,OUT045,3673.2829744104574
FDW21,OUT049,1541.4080694593652
FDY25,OUT035,3046.2807750286843
DRE13,OUT017,1438.7464507865268
FDV43,OUT019,131.7101042619248
FDD22,OUT045,1687.0392952487612
FDM46,OUT019,234.0150814728435
NCO30,OUT010,474.564348887851
FDM25,OUT046,2847.4279543241482
NCN41,OUT049,2029.2564556971643
FDU24,OUT045,1532.4623929957625
FDZ50,OUT046,3066.6027388945054
FDP45,OUT013,4029.1582576736873
NCM54,OUT045,2034.4423794025122
FDW10,OUT019,415.6727434906453
FDP20,OUT017,2034.4423794025122
FDK32,OUT046,2467.9211719971117
FDN52,OUT049,1472.552170188198
FDM58,OUT045,1662.4040108373638
FDZ46,OUT027,2921.433900157088
NCA18,OUT018,1923.1894394650717
FDD35,OUT046,2029.2564556971643
NCK31,OUT035,741.3823442691408
FDI40,OUT027,2840.1144161760103
FDT50,OUT019,235.82646609757774
NCT06,OUT046,2584.221725698704
FDT31,OUT035,3063.954545255101
FDT45,OUT049,877.5538962361971
FDT13,OUT045,3066.6027388945054
FDO50,OUT045,1487.5475964642444
NCU18,OUT010,279.4107806037691
NCR54,OUT049,3067.790049225904
NCO18,OUT018,2880.1015166884754
FDU09,OUT045,913.645073491907
FDT13,OUT018,3066.6027388945054
FDE09,OUT046,1689.8481756147742
NCK53,OUT019,246.93765237318138
FDG45,OUT049,3682.6474279092495
DRH15,OUT035,682.2319504591075
FDO21,OUT019,571.0885953507473
FDD14,OUT027,5162.171695483596
FDC09,OUT046,1573.0544308084836
FDH45,OUT027,972.9301840005372
FDV32,OUT046,1123.2429534083997
FDG12,OUT035,1994.665072411914
FDS32,OUT013,2036.8000484659074
NCL55,OUT018,3828.3517563656833
DRE01,OUT035,3891.3044207031617
DRE15,OUT049,1282.8753605764618
NCL42,OUT045,3904.6439336357034
FDP31,OUT013,1204.219865141731
FDN33,OUT018,1532.4623929957625
FDZ59,OUT046,2584.221725698704
FDE45,OUT010,421.89663693767193
FDJ07,OUT013,1966.0377010236555
FDQ45,OUT018,3066.6027388945054
FDM33,OUT027,5855.495842482297
FDO15,OUT010,150.75608180024113
FDM46,OUT013,1549.4790692496663
FDR03,OUT045,3384.787696415683
FDY49,OUT018,2653.712421592625
FDQ60,OUT045,1983.0086021393013
FDW10,OUT049,2847.5016545269373
FDO51,OUT049,679.7350838734903
FDJ40,OUT018,1584.9473298291146
FDS20,OUT018,3062.615140040083
FDU45,OUT013,1755.7898187363285
FDV02,OUT035,2739.756316880211
FDN09,OUT046,3908.8318988718734
NCM55,OUT027,5162.171695483596
FDN23,OUT018,2457.285480648226
FDY31,OUT010,364.07649872032414
FDW03,OUT010,242.78930795500477
FDD14,OUT046,3061.6432894141562
FDV23,OUT017,2034.4423794025122
DRI03,OUT045,2850.149848166342
FDN13,OUT035,1541.4080694593652
FDF45,OUT027,1292.464580013001
FDU46,OUT035,1457.0333284174576
FDB57,OUT049,3786.6261331558517
FDV12,OUT049,1541.4080694593652
FDQ58,OUT013,2467.9211719971117
NCA18,OUT017,1923.1894394650717
FDH52,OUT049,1013.7545552554641
FDM24,OUT018,2467.9211719971117
NCP43,OUT027,4893.019713552311
NCO18,OUT019,419.0693051034675
FDM32,OUT017,1495.7215500002667
NCL07,OUT017,659.6985050409869
FDK03,OUT013,4030.2721658457754
FDP59,OUT017,1573.0544308084836
FDQ24,OUT049,4037.6889040856313
FDQ16,OUT018,1584.9473298291146
FDU44,OUT013,2562.1437807159523
FDH28,OUT010,131.7101042619248
FDV28,OUT019,131.7101042619248
FDM22,OUT045,906.5847352427951
FDR56,OUT046,3067.790049225904
FDV39,OUT049,3067.790049225904
FDU37,OUT019,168.09605333731216
FDQ11,OUT010,571.7443813413387
FDX02,OUT045,3792.1460750365536
NCS42,OUT018,1532.4623929957625
FDY57,OUT027,2832.729221323744
FDB21,OUT049,3889.2147279166184
FDE28,OUT017,3811.1560234707763
FDQ55,OUT017,1916.096316846125
FDA48,OUT049,3769.2849629717857
FDZ19,OUT045,2850.149848166342
NCC43,OUT045,4020.889455518368
NCV18,OUT046,1406.196691226477
NCA42,OUT018,2556.800890002239
FDY45,OUT046,4057.868599187406
NCC30,OUT045,2963.9184718518873
FDM57,OUT013,1516.6267905092127
FDL09,OUT010,388.7289296724382
FDB09,OUT027,3018.011339259901
FDT44,OUT035,1983.0086021393013
NCT06,OUT027,4280.670306590962
FDX26,OUT049,3066.6027388945054
FDK32,OUT013,2478.1469000529046
DRA12,OUT046,2063.812458444499
FDO46,OUT010,496.4134172651224
FDE52,OUT013,1524.1215491341143
NCH42,OUT045,3835.4221430441253
FDV08,OUT035,667.5499196205077
FDB47,OUT018,3475.0486304154406
FDC28,OUT010,258.5257738291626
FDD22,OUT046,1916.096316846125
FDS07,OUT027,2928.788353223243
DRI13,OUT045,3702.9565325315143
FDG32,OUT018,3552.7003659896104
FDU14,OUT017,4030.409961422061
FDD28,OUT019,131.7101042619248
NCP41,OUT017,1584.9473298291146
FDS08,OUT049,2850.149848166342
FDX47,OUT045,2539.2465099621636
FDC53,OUT019,246.93765237318138
FDQ19,OUT035,3918.339903835087
FDL14,OUT045,2480.5532831113633
FDM33,OUT019,571.5907735336848
FDA51,OUT045,1916.096316846125
FDZ27,OUT018,738.7541477231971
FDT04,OUT046,670.3214092044389
DRC13,OUT049,2031.8690991901285
FDR16,OUT027,5855.495842482297
FDQ03,OUT027,5855.495842482297
FDE38,OUT035,2675.7302103858556
DRH23,OUT027,1223.9998196269266
FDT11,OUT019,493.6232221207421
FDD09,OUT035,2983.700657468912
FDR40,OUT045,1392.5510928918486
FDX07,OUT017,3063.954545255101
FDR07,OUT035,1541.4080694593652
FDA51,OUT017,1920.5755846762206
FDT59,OUT019,571.0885953507473
FDF20,OUT017,3067.790049225904
FDR13,OUT045,1923.1894394650717
FDY26,OUT049,3671.177022278863
FDW04,OUT017,2034.4423794025122
FDK52,OUT017,3789.882816505086
FDN60,OUT049,2539.2465099621636
FDM09,OUT019,404.39772369783395
FDP46,OUT049,1464.8781000142023
FDB50,OUT019,168.09605333731216
NCQ29,OUT049,4057.1655409368627
FDP16,OUT027,5855.495842482297
FDX33,OUT018,2577.9242616027805
FDP07,OUT010,508.62809002390924
FDN22,OUT046,4014.0219768145907
FDF39,OUT049,4076.4072972617114
FDS21,OUT017,1013.2597645384715
NCM42,OUT013,1587.4570733062696
FDK50,OUT019,386.49070225240024
DRF13,OUT027,4021.6469558015606
FDH35,OUT018,2584.221725698704
FDP60,OUT018,1541.4080694593652
DRJ49,OUT027,3018.011339259901
NCT42,OUT019,363.5626080396718
FDE38,OUT049,2675.7302103858556
FDI04,OUT049,3067.790049225904
NCH54,OUT045,2539.9511414379067
FDT56,OUT049,948.2053329401243
DRD15,OUT018,3623.642687566593
FDV58,OUT013,3065.141855586499
FDP21,OUT049,3066.6027388945054
FDH05,OUT013,3809.4258648847353
FDR10,OUT027,4268.158464940067
NCP06,OUT045,2465.715699716303
FDF33,OUT049,1582.2803799374035
DRK37,OUT013,3066.6027388945054
DRH49,OUT045,1386.4705623382993
FDT58,OUT013,2671.5077847604753
FDD41,OUT018,1573.0544308084836
FDP40,OUT018,1659.970278548313
FDM51,OUT027,2840.1144161760103
FDO45,OUT010,195.82218442984825
FDW33,OUT010,242.78930795500477
FDY24,OUT045,902.3229894701185
FDB10,OUT010,572.2465595242761
FDM40,OUT035,2050.275608734401
NCI06,OUT017,3043.649978069146
FDW12,OUT019,337.6755068042091
FDX48,OUT027,4064.8054765190063
NCW05,OUT027,2874.474384082873
FDX27,OUT017,1541.4080694593652
DRM37,OUT045,3067.790049225904
FDA38,OUT045,3913.7987914348673
FDR36,OUT046,668.7081264839243
FDZ45,OUT046,3109.2856684913463
FDG05,OUT017,2556.800890002239
FDK28,OUT013,4070.3235145353988
FDV47,OUT045,1422.1442296344833
FDN21,OUT045,2562.1437807159523
FDP20,OUT027,3018.011339259901
FDI35,OUT045,3058.105443581535
DRY23,OUT013,714.3999652548504
FDA56,OUT017,2029.2564556971643
FDB09,OUT013,2031.8690991901285
NCO26,OUT027,2940.0596360629625
FDQ49,OUT018,2514.1377728427665
FDI52,OUT027,3013.468019763033
FDZ44,OUT027,2940.0596360629625
FDZ09,OUT018,2584.221725698704
FDY03,OUT049,1916.096316846125
NCG42,OUT017,2034.4423794025122
DRI13,OUT027,5855.495842482297
FDQ32,OUT013,2034.4423794025122
FDW16,OUT035,1487.5475964642444
FDU27,OUT046,742.1454660857722
FDR28,OUT010,387.6671841074361
FDQ49,OUT010,384.92882567767464
FDS37,OUT046,1923.1894394650717
FDW26,OUT018,3526.914105098269
FDX12,OUT018,3694.2782394781157
NCP06,OUT013,2467.9211719971117
FDW45,OUT010,364.07649872032414
NCN30,OUT049,1541.4080694593652
FDN24,OUT049,878.5603118255841
NCL41,OUT027,964.5970916107922
FDR02,OUT019,261.40460195056374
FDD09,OUT010,441.6908115297293
FDS33,OUT010,197.60954928636212
FDU22,OUT045,2013.336891595663
FDI53,OUT013,2579.0960661182635
DRH01,OUT049,2850.149848166342
FDX32,OUT013,2066.506242870568
NCP30,OUT018,662.5279983381754
FDB60,OUT045,3067.790049225904
FDB14,OUT049,1532.4623929957625
NCP02,OUT035,915.3403989768703
FDJ10,OUT017,2039.524680882398
FDG34,OUT046,1659.970278548313
NCB18,OUT017,1462.726369199226
FDM16,OUT049,1118.099749320908
FDW25,OUT018,1417.4768697996121
FDB35,OUT010,225.68585791758687
DRN11,OUT013,2103.3892814399514
FDF41,OUT019,571.5907735336848
FDH16,OUT045,1475.389409573301
NCQ50,OUT018,3472.4980683258677
DRH23,OUT018,935.1029921741066
DRJ37,OUT013,2467.9211719971117
DRJ24,OUT027,5162.171695483596
FDY16,OUT035,3066.6027388945054
FDQ27,OUT045,1573.0544308084836
FDZ33,OUT045,2465.715699716303
FDF29,OUT045,2034.4423794025122
FDA08,OUT049,2581.4073219592083
FDG31,OUT046,1123.4475669464493
FDE34,OUT019,459.93630185129473
NCR30,OUT027,1448.9014999740198
FDV33,OUT035,4077.1435607934927
DRZ24,OUT018,2020.8812841282943
NCL54,OUT035,2847.4279543241482
FDR12,OUT049,2847.4279543241482
NCC54,OUT046,3884.89325537437
DRN59,OUT013,788.9334884820466
FDX50,OUT019,262.57529626650523
FDV31,OUT027,4831.224345461407
NCA29,OUT027,4407.750010194768
FDW60,OUT049,2874.928819342951
FDX08,OUT017,3066.6027388945054
DRD49,OUT013,3854.6729192305665
FDD33,OUT046,3816.560357277728
FDW35,OUT013,713.6317502010254
FDJ36,OUT017,1573.0544308084836
FDV51,OUT035,2632.5798005650786
FDW36,OUT046,1582.2803799374035
FDH35,OUT046,2585.8885979772963
NCS30,OUT027,3018.011339259901
FDN49,OUT017,660.5719810617567
FDL08,OUT018,3702.558791106029
FDI09,OUT013,3866.033661460161
FDP19,OUT018,2034.4423794025122
FDU21,OUT010,131.7101042619248
NCP41,OUT045,1584.9473298291146
FDY10,OUT013,1780.1594793354434
FDP12,OUT018,657.3568457386436
NCN26,OUT049,1923.1894394650717
FDK44,OUT013,2847.8385923253977
FDC28,OUT049,1584.9473298291146
FDJ41,OUT027,5855.495842482297
NCT29,OUT035,2031.8690991901285
NCH42,OUT019,571.0885953507473
FDU60,OUT018,2663.51585074255
FDS02,OUT045,3065.4787933849598
FDC51,OUT046,2029.2564556971643
FDU03,OUT013,3066.6027388945054
FDX39,OUT045,3678.481730139436
NCY05,OUT010,131.7101042619248
NCL06,OUT027,5855.495842482297
FDD32,OUT035,1281.8476260138455
NCN41,OUT045,2029.2564556971643
NCX53,OUT049,2050.275608734401
FDU57,OUT019,362.9832799865129
FDQ23,OUT046,1573.0544308084836
FDQ52,OUT045,4010.955875994021
FDC14,OUT045,668.024962126328
FDY09,OUT035,2874.928819342951
FDQ28,OUT045,2502.5125137026125
FDV25,OUT046,3783.2261120788985
FDJ07,OUT035,1923.1894394650717
DRB25,OUT049,1575.2255689226597
FDK52,OUT019,571.5907735336848
FDY52,OUT027,1392.373849172435
FDB28,OUT046,3067.790049225904
FDT36,OUT035,659.9850422845874
FDV25,OUT017,3788.3915274913493
NCN07,OUT027,3018.011339259901
FDC57,OUT017,3065.141855586499
FDQ03,OUT018,3656.02319991176
FDU23,OUT017,2666.1640443819547
NCX41,OUT035,3677.6500021340453
NCD06,OUT035,740.1417009706803
FDW08,OUT045,1584.9473298291146
NCU29,OUT017,2463.425911890273
NCE06,OUT013,2573.076729632165
FDV52,OUT010,269.0797956417023
FDB02,OUT017,2874.928819342951
NCR18,OUT045,669.7043961444039
FDK16,OUT049,1541.4080694593652
NCQ29,OUT010,572.2465595242761
FDZ01,OUT019,248.99537893772273
FDW27,OUT035,2530.9828280545034
FDD17,OUT018,3679.561198887258
FDW39,OUT013,2874.928819342951
DRH59,OUT045,1096.694960131349
FDS52,OUT013,1571.4916700901208
FDU40,OUT027,5778.411118682233
NCF54,OUT013,2847.4279543241482
FDH46,OUT045,1573.0544308084836
NCP14,OUT049,1573.0544308084836
FDH50,OUT049,3066.6027388945054
DRF15,OUT010,367.9307996502539
FDV27,OUT027,2515.231527274963
NCJ06,OUT049,2020.8812841282943
FDN02,OUT018,3293.4357410705807
FDQ51,OUT049,740.8635606023729
FDQ07,OUT017,3768.859689470065
FDS45,OUT049,1573.0544308084836
NCJ06,OUT045,2029.2564556971643
FDD36,OUT035,1923.1894394650717
FDY25,OUT045,3066.6027388945054
FDU52,OUT046,2480.5532831113633
DRK47,OUT017,3818.9700887020044
NCL30,OUT017,2034.4423794025122
FDN22,OUT035,4015.7362549707286
NCF30,OUT027,3018.011339259901
FDK03,OUT035,4055.5602167592283
FDT45,OUT017,922.2072014387687
